,target_temperature,month,day,hour,temperature_lag_1,cloud_cover_lag_1,wind_speed_lag_1
4121,21.8,6,21,19,1.3052833494349327,-0.4628475325432167,0.4506649637344485
4122,21.2,6,21,20,1.2390828530242266,-0.8427426289638915,0.4990831845761341
4123,18.8,6,21,21,1.1596422573313787,-0.08295243612254194,0.014900976159280098
4124,17.6,6,21,22,0.8418798745599888,-0.8427426289638915,0.5959196262595046
4125,15.5,6,21,23,0.6829986831742939,-0.8427426289638915,-0.3240265697325174
4126,14.6,6,22,0,0.4049565982493273,0.2969426602981328,-0.27560834889083224
4127,13.9,6,22,1,0.28579570471005594,0.6768377567188075,-0.4208630114158883
4128,12.9,6,22,2,0.19311500973506726,-0.08295243612254194,-0.5661176739409444
4129,12.2,6,22,3,0.0607140169136547,-0.8427426289638915,-1.0502998823577983
4130,12.8,6,22,4,-0.03196667806133423,0.2969426602981328,-1.389227428249596
4131,12.7,6,22,5,0.04747391763151349,0.6768377567188075,-1.2923909865662253
4132,12.0,6,22,6,0.03423381834937205,0.2969426602981328,-1.2439727657245396
4133,14.0,6,22,7,-0.058446876625616644,-1.2226377253845662,-1.147136324041169
4134,14.8,6,22,8,0.20635510901720847,-1.2226377253845662,-1.1955545448828544
4135,16.6,6,22,9,0.31227590327433863,-1.2226377253845662,-0.4208630114158883
4136,18.2,6,22,10,0.5505976903528813,-1.602532821805241,0.11173741784265094
4137,19.0,6,22,11,0.7624392788671411,-1.602532821805241,0.16015563868433635
4138,20.1,6,22,12,0.8683600731242712,-1.602532821805241,0.741174288784561
4139,21.5,6,22,13,1.0140011652278254,-0.4628475325432167,0.40224674289276324
4140,21.7,6,22,14,1.1993625551778027,-0.4628475325432167,0.40224674289276324
4141,22.5,6,22,15,1.225842753742085,-0.4628475325432167,0.256992080367707
4142,23.3,6,22,16,1.3317635479992151,-0.4628475325432167,0.3538285220510776
4143,23.8,6,22,17,1.4376843422563454,-0.8427426289638915,0.3538285220510776
4144,23.2,6,22,18,1.5038848386670516,-0.8427426289638915,0.11173741784265094
4145,23.9,6,22,19,1.424444242974204,-0.4628475325432167,0.256992080367707
4146,23.3,6,22,20,1.5171249379491927,0.2969426602981328,0.2085738595260216
4147,22.6,6,22,21,1.4376843422563454,0.2969426602981328,-0.13035368636577596
4148,20.6,6,22,22,1.3450036472813567,-0.4628475325432167,-0.27560834889083224
4149,17.9,6,22,23,1.0802016616385315,-0.8427426289638915,-0.7113723364660006
4150,17.3,6,23,0,0.7227189810207173,-1.2226377253845662,-0.9050452198327421
4151,17.9,6,23,1,0.64327838532787,-1.2226377253845662,-0.9050452198327421
4152,17.6,6,23,2,0.7227189810207173,-0.4628475325432167,-0.6145358947826297
4153,17.0,6,23,3,0.6829986831742939,-0.4628475325432167,-0.46928123225757373
4154,16.4,6,23,4,0.6035580874814461,-1.2226377253845662,-0.46928123225757373
4155,15.1,6,23,5,0.5241174917885985,-1.2226377253845662,-0.5661176739409444
4156,14.9,6,23,6,0.35199620112076224,-1.602532821805241,-0.7113723364660006
4157,16.1,6,23,7,0.32551600255647983,-1.602532821805241,-0.759790557307686
4158,18.2,6,23,8,0.484397193942175,-1.602532821805241,-0.7113723364660006
4159,21.0,6,23,9,0.7624392788671411,-1.602532821805241,-0.6629541156243152
4160,22.5,6,23,10,1.1331620587670963,-1.602532821805241,-0.7113723364660006
4161,24.5,6,23,11,1.3317635479992151,-1.602532821805241,-0.3724447905742029
4162,25.8,6,23,12,1.5965655336420403,-1.2226377253845662,-0.27560834889083224
4163,26.8,6,23,13,1.7686868243098768,-1.602532821805241,-0.22719012804914682
4164,28.0,6,23,14,1.9010878171312893,-1.602532821805241,-0.03351724468240533
4165,28.4,6,23,15,2.059969008516984,-0.8427426289638915,0.40224674289276324
4166,28.1,6,23,16,2.112929405645549,-0.4628475325432167,0.4506649637344485
4167,28.1,6,23,17,2.073209107799126,-0.4628475325432167,0.256992080367707
4168,28.3,6,23,18,2.073209107799126,-1.2226377253845662,0.06331919700096553
4169,27.8,6,23,19,2.099689306363408,-1.2226377253845662,0.256992080367707
4170,26.9,6,23,20,2.033488809952702,-0.8427426289638915,-0.13035368636577596
4171,25.6,6,23,21,1.9143279164134304,0.6768377567188075,-0.13035368636577596
4172,24.3,6,23,22,1.7422066257455944,0.6768377567188075,-0.22719012804914682
4173,23.1,6,23,23,1.570085335077758,0.6768377567188075,-0.3724447905742029
4174,22.7,6,24,0,1.411204143692063,0.6768377567188075,-0.46928123225757373
4175,22.0,6,24,1,1.3582437465634976,0.6768377567188075,-0.5176994530992591
4176,21.3,6,24,2,1.265563051588509,0.6768377567188075,-0.759790557307686
4177,20.4,6,24,3,1.1728823566135202,0.6768377567188075,-0.6145358947826297
4178,19.9,6,24,4,1.0537214630742486,-0.08295243612254194,-0.7113723364660006
4179,19.6,6,24,5,0.9875209666635424,-0.08295243612254194,-0.759790557307686
4180,19.9,6,24,6,0.947800668817119,-0.08295243612254194,-0.9050452198327421
